file_name,number_of_elephants
boxed_nn03b_20180928_000000.wav_segment_1022_marginal.wav.png,1
boxed_nn03b_20180928_000000.wav_segment_1023_nan.wav.png,1
boxed_nn03b_20180928_000000.wav_segment_1024_nan.wav.png,1
boxed_nn03b_20180928_000000.wav_segment_1025_nan.wav.png,1
boxed_nn03b_20180928_000000.wav_segment_1026_nan.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1027_marginal.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1028_nan.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1029_nan.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1030_nan.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1031_marginal.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1032_marginal.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1035_nan.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1036_nan.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1037_nan.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1038_nan.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1040_nan.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1041_nan.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1042_nan.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1043_nan.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1044_nan.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1045_nan.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1046_nan.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1047_nan.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1048_nan.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1049_nan.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1050_nan.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1051_nan.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1052_nan.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1053_nan.wav.png,1
boxed_nn03c_20180611_000000.wav_segment_1054_nan.wav.png,1
boxed_nn03c_20180625_000000.wav_segment_123_maginal.wav.png,1
boxed_nn03c_20180625_000000.wav_segment_124_nan.wav.png,1
boxed_nn03c_20180625_000000.wav_segment_125_nan.wav.png,1
boxed_nn03c_20180625_000000.wav_segment_126_maginal.wav.png,1
boxed_nn03c_20180625_000000.wav_segment_127_nan.wav.png,1
boxed_nn03d_20180817_000000.wav_segment_1056_nan.wav.png,1
boxed_nn03d_20180817_000000.wav_segment_1057_marginal.wav.png,1
boxed_nn03d_20180817_000000.wav_segment_1058_nan.wav.png,1
boxed_nn03d_20180817_000000.wav_segment_1059_marginal.wav.png,1
boxed_nn03d_20180817_000000.wav_segment_1060_marginal.wav.png,1
boxed_nn03d_20180817_000000.wav_segment_1061_nan.wav.png,1
boxed_nn03d_20180817_000000.wav_segment_1062_nan.wav.png,1
boxed_nn03d_20180817_000000.wav_segment_1063_nan.wav.png,1
boxed_nn03d_20180817_000000.wav_segment_1064_nan.wav.png,1
boxed_nn03d_20180817_000000.wav_segment_1065_nan.wav.png,1
boxed_nn03d_20180817_000000.wav_segment_1066_nan.wav.png,1
boxed_nn03d_20180817_000000.wav_segment_1067_nan.wav.png,1
boxed_nn03d_20180817_000000.wav_segment_1068_nan.wav.png,1
boxed_nn03d_20180817_000000.wav_segment_1070_nan.wav.png,1
boxed_nn03d_20180817_000000.wav_segment_1071_nan.wav.png,1
boxed_nn03d_20180916_000000.wav_segment_1074_marginal.wav.png,1
boxed_nn03d_20180916_000000.wav_segment_1076_marginal.wav.png,1
boxed_nn03d_20180916_000000.wav_segment_1077_nan.wav.png,1
boxed_nn03d_20180916_000000.wav_segment_1079_nan.wav.png,1
boxed_nn03d_20180916_000000.wav_segment_1080_marginal.wav.png,1
boxed_nn03d_20180916_000000.wav_segment_1082_marginal.wav.png,1
boxed_nn03d_20180916_000000.wav_segment_1083_nan.wav.png,1
boxed_nn03d_20180916_000000.wav_segment_1084_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_128_maginal.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_129_maginal.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_130_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_131_maginal.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_132_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_133_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_134_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_135_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_136_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_137_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_138_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_139_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_140_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_141_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_142_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_143_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_144_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_145_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_146_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_147_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_148_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_149_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_150_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_151_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_152_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_153_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_154_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_155_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_156_maginal.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_157_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_158_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_159_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_160_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_161_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_162_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_163_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_164_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_165_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_166_nan.wav.png,1
boxed_nn03e_20180806_000000.wav_segment_167_nan.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1085_marginal.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1086_nan.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1087_nan.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1088_nan.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1089_nan.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1090_nan.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1091_nan.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1092_nan.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1093_nan.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1094_nan.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1095_nan.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1096_nan.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1097_nan.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1098_nan.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1099_nan.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1100_nan.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1101_marginal.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1102_nan.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1103_nan.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1104_nan.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1105_nan.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1106_marginal.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1107_marginal.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1108_marginal.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1109_marginal.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1111_nan.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1112_marginal.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1113_nan.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1115_marginal.wav.png,1
boxed_nn03e_20180911_000000.wav_segment_1116_marginal.wav.png,1
boxed_nn03f_20180803_000000.wav_segment_1117_nan.wav.png,1
boxed_nn03f_20180803_000000.wav_segment_1118_nan.wav.png,1
boxed_nn03f_20180803_000000.wav_segment_1119_nan.wav.png,1
boxed_nn03f_20180803_000000.wav_segment_1120_nan.wav.png,1
boxed_nn03f_20180803_000000.wav_segment_1121_nan.wav.png,1
boxed_nn03f_20180803_000000.wav_segment_1122_nan.wav.png,1
boxed_nn03f_20180803_000000.wav_segment_1123_marginal.wav.png,1
boxed_nn03f_20180803_000000.wav_segment_1124_marginal.wav.png,1
boxed_nn03f_20180803_000000.wav_segment_1125_nan.wav.png,1
boxed_nn03f_20180803_000000.wav_segment_1126_nan.wav.png,1
boxed_nn03f_20180803_000000.wav_segment_1127_nan.wav.png,1
boxed_nn03f_20180803_000000.wav_segment_1128_nan.wav.png,1
boxed_nn03f_20180803_000000.wav_segment_1129_nan.wav.png,1
boxed_nn03f_20180803_000000.wav_segment_1130_marginal.wav.png,1
boxed_nn03f_20180803_000000.wav_segment_1131_marginal.wav.png,1
boxed_nn03f_20180803_000000.wav_segment_1132_nan.wav.png,1
boxed_nn03f_20180803_000000.wav_segment_1133_marginal.wav.png,1
boxed_nn03f_20180803_000000.wav_segment_1134_nan.wav.png,1
boxed_nn03f_20180806_000000.wav_segment_1135_nan.wav.png,1
boxed_nn03f_20180806_000000.wav_segment_1136_nan.wav.png,1
boxed_nn03f_20180806_000000.wav_segment_1137_nan.wav.png,1
boxed_nn03f_20180806_000000.wav_segment_1138_nan.wav.png,1
boxed_nn03f_20180806_000000.wav_segment_1139_nan.wav.png,1
boxed_nn03f_20180806_000000.wav_segment_1140_marginal.wav.png,1
boxed_nn03f_20180806_000000.wav_segment_1141_nan.wav.png,1
boxed_nn03f_20180806_000000.wav_segment_1142_marginal.wav.png,1
boxed_nn03f_20180806_000000.wav_segment_1143_nan.wav.png,1
boxed_nn03f_20180806_000000.wav_segment_1144_nan.wav.png,1
boxed_nn03f_20180806_000000.wav_segment_1145_nan.wav.png,1
boxed_nn03f_20180806_000000.wav_segment_1146_nan.wav.png,1
boxed_nn03f_20180806_000000.wav_segment_1147_nan.wav.png,1
boxed_nn03f_20180806_000000.wav_segment_1148_nan.wav.png,1
boxed_nn03f_20180806_000000.wav_segment_1149_nan.wav.png,1
boxed_nn03f_20180806_000000.wav_segment_1150_nan.wav.png,1
boxed_nn03f_20180806_000000.wav_segment_1151_nan.wav.png,1
boxed_nn03f_20180806_000000.wav_segment_1152_nan.wav.png,1
boxed_nn03f_20180806_000000.wav_segment_1153_nan.wav.png,1
boxed_nn03f_20180806_000000.wav_segment_1154_nan.wav.png,1
boxed_nn03g_20180806_000000.wav_segment_1155_nan.wav.png,1
boxed_nn03g_20180806_000000.wav_segment_1156_nan.wav.png,1
boxed_nn03g_20180806_000000.wav_segment_1157_marginal.wav.png,1
boxed_nn03g_20180806_000000.wav_segment_1158_nan.wav.png,1
boxed_nn03g_20180806_000000.wav_segment_1159_marginal.wav.png,1
boxed_nn03g_20180806_000000.wav_segment_1163_nan.wav.png,1
boxed_nn03g_20180806_000000.wav_segment_1164_nan.wav.png,1
boxed_nn03g_20180806_000000.wav_segment_1165_nan.wav.png,1
boxed_nn03g_20180806_000000.wav_segment_1166_nan.wav.png,1
boxed_nn03g_20180806_000000.wav_segment_1167_nan.wav.png,1
boxed_nn03g_20180806_000000.wav_segment_1168_nan.wav.png,1
boxed_nn03g_20180806_000000.wav_segment_1169_nan.wav.png,1
boxed_nn03g_20180806_000000.wav_segment_1170_nan.wav.png,1
boxed_nn03g_20180806_000000.wav_segment_1171_marginal.wav.png,1
boxed_nn03g_20180806_000000.wav_segment_1172_nan.wav.png,1
boxed_nn03g_20180806_000000.wav_segment_1174_nan.wav.png,1
boxed_nn03g_20180806_000000.wav_segment_1175_marginal.wav.png,1
boxed_nn03g_20180806_000000.wav_segment_1177_marginal.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1182_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1183_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1184_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1187_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1188_marginal.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1189_marginal.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1190_marginal.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1191_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1192_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1193_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1194_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1195_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1196_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1199_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1200_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1201_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1202_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1203_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1204_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1205_marginal.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1206_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1207_marginal.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1208_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1209_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1210_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1211_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1212_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1213_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1214_marginal.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1215_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1216_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1217_marginal.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1218_marginal.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1219_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1220_marginal.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1221_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1222_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1223_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1225_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1227_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1228_marginal.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1229_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1230_marginal.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1231_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1232_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1233_marginal.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1234_marginal.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1235_marginal.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1236_nan.wav.png,1
boxed_nn03g_20180810_000000.wav_segment_1237_marginal.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1239_marginal.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1241_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1242_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1243_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1244_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1245_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1246_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1247_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1248_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1249_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1250_marginal.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1251_marginal.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1252_marginal.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1253_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1254_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1255_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1256_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1257_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1258_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1264_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1265_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1266_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1267_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1268_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1269_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1270_marginal.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1271_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1273_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1274_marginal.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1275_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1276_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1277_marginal.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1278_marginal.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1279_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1280_marginal.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1281_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1282_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1283_nan.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1284_marginal.wav.png,1
boxed_nn04a_20180608_000000.wav_segment_1285_nan.wav.png,1
boxed_nn04a_20180629_000000.wav_segment_168_nan.wav.png,1
boxed_nn04a_20180629_000000.wav_segment_169_nan.wav.png,1
boxed_nn04a_20180629_000000.wav_segment_170_nan.wav.png,1
boxed_nn04a_20180629_000000.wav_segment_171_nan.wav.png,1
boxed_nn04a_20180629_000000.wav_segment_172_maginal.wav.png,1
boxed_nn04a_20180629_000000.wav_segment_173_nan.wav.png,1
boxed_nn04a_20180629_000000.wav_segment_174_maginal.wav.png,1
boxed_nn04a_20180629_000000.wav_segment_175_maginal.wav.png,1
boxed_nn04a_20180629_000000.wav_segment_177_nan.wav.png,1
boxed_nn04a_20180629_000000.wav_segment_178_nan.wav.png,1
boxed_nn04a_20180629_000000.wav_segment_179_maginal.wav.png,1
boxed_nn04a_20180629_000000.wav_segment_180_nan.wav.png,1
boxed_nn04b_20180520_000000.wav_segment_1286_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_181_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_182_maginal.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_183_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_184_maginal.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_185_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_186_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_187_maginal.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_188_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_189_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_190_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_191_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_192_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_193_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_194_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_195_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_196_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_197_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_198_maginal.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_199_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_200_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_201_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_202_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_203_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_204_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_205_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_206_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_207_nan.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_208_maginal.wav.png,1
boxed_nn04b_20180611_000000.wav_segment_211_nan.wav.png,1
boxed_nn04c_20180308_000000.wav_segment_1287_nan.wav.png,1
boxed_nn04c_20180308_000000.wav_segment_1288_marginal.wav.png,1
boxed_nn04c_20180308_000000.wav_segment_1289_marginal.wav.png,1
boxed_nn04c_20180308_000000.wav_segment_1290_nan.wav.png,1
boxed_nn04c_20180308_000000.wav_segment_1291_marginal.wav.png,1
boxed_nn04c_20180308_000000.wav_segment_1292_nan.wav.png,1
boxed_nn04c_20180308_000000.wav_segment_1293_marginal.wav.png,1
boxed_nn04c_20180308_000000.wav_segment_1294_marginal.wav.png,1
boxed_nn04c_20180308_000000.wav_segment_1295_marginal.wav.png,1
boxed_nn04c_20180308_000000.wav_segment_1296_marginal.wav.png,1
boxed_nn04c_20180308_000000.wav_segment_1297_marginal.wav.png,1
boxed_nn04c_20180308_000000.wav_segment_1299_marginal.wav.png,1
boxed_nn04c_20180308_000000.wav_segment_1300_nan.wav.png,1
boxed_nn04c_20180308_000000.wav_segment_1301_nan.wav.png,1
boxed_nn04c_20180308_000000.wav_segment_1302_marginal.wav.png,1
boxed_nn04c_20180308_000000.wav_segment_1303_nan.wav.png,1
boxed_nn04c_20180308_000000.wav_segment_1304_nan.wav.png,1
boxed_nn04c_20180308_000000.wav_segment_1305_nan.wav.png,1
boxed_nn04c_20180308_000000.wav_segment_1306_nan.wav.png,1
boxed_nn04c_20180308_000000.wav_segment_1307_nan.wav.png,1
boxed_nn04c_20180308_000000.wav_segment_1308_nan.wav.png,1
boxed_nn04c_20180308_000000.wav_segment_1309_nan.wav.png,1
boxed_nn04c_20180415_000000.wav_segment_1310_nan.wav.png,1
boxed_nn04c_20180415_000000.wav_segment_1311_nan.wav.png,1
boxed_nn04c_20180516_000000.wav_segment_1312_marginal.wav.png,1
boxed_nn04c_20180516_000000.wav_segment_1313_nan.wav.png,1
boxed_nn04c_20180516_000000.wav_segment_1314_nan.wav.png,1
boxed_nn04c_20180516_000000.wav_segment_1315_nan.wav.png,1
boxed_nn04c_20180516_000000.wav_segment_1316_marginal.wav.png,1
boxed_nn04c_20180522_000000.wav_segment_1317_marginal.wav.png,1
boxed_nn04c_20180714_000000.wav_segment_1318_nan.wav.png,1
boxed_nn04c_20180714_000000.wav_segment_1319_nan.wav.png,1
boxed_nn04c_20180714_000000.wav_segment_1320_nan.wav.png,1
boxed_nn04c_20180714_000000.wav_segment_1321_nan.wav.png,1
boxed_nn04c_20180714_000000.wav_segment_1322_nan.wav.png,1
boxed_nn04c_20180714_000000.wav_segment_1323_nan.wav.png,1
boxed_nn04c_20180714_000000.wav_segment_1324_nan.wav.png,1
boxed_nn04c_20180826_000000.wav_segment_1325_nan.wav.png,1
boxed_nn04c_20180826_000000.wav_segment_1326_nan.wav.png,1
boxed_nn04c_20181017_000000.wav_segment_1327_nan.wav.png,1
boxed_nn04c_20181017_000000.wav_segment_1328_nan.wav.png,1
boxed_nn04c_20181017_000000.wav_segment_1329_nan.wav.png,1
boxed_nn04c_20181017_000000.wav_segment_1330_marginal.wav.png,1
boxed_nn04c_20181017_000000.wav_segment_1331_marginal.wav.png,1
boxed_nn04d_20180717_000000.wav_segment_1332_nan.wav.png,1
boxed_nn04d_20180717_000000.wav_segment_1333_nan.wav.png,1
boxed_nn04d_20180717_000000.wav_segment_1334_nan.wav.png,1
boxed_nn04d_20180717_000000.wav_segment_1335_nan.wav.png,1
boxed_nn04d_20181030_000000.wav_segment_212_nan.wav.png,1
boxed_nn04d_20181030_000000.wav_segment_213_nan.wav.png,1
boxed_nn04f_20180616_000000.wav_segment_1336_marginal.wav.png,1
boxed_nn05a_20180316_000000.wav_segment_214_nan.wav.png,1
boxed_nn05a_20180316_000000.wav_segment_215_nan.wav.png,1
boxed_nn05a_20180426_000000.wav_segment_1337_nan.wav.png,1
boxed_nn05a_20180426_000000.wav_segment_1338_nan.wav.png,1
boxed_nn05a_20180426_000000.wav_segment_1339_nan.wav.png,1
boxed_nn05a_20180426_000000.wav_segment_1340_nan.wav.png,1
boxed_nn05a_20180426_000000.wav_segment_1341_marginal.wav.png,1
boxed_nn05a_20180426_000000.wav_segment_1342_marginal.wav.png,1
boxed_nn05a_20180426_000000.wav_segment_1343_nan.wav.png,1
boxed_nn05a_20180426_000000.wav_segment_1344_nan.wav.png,1
boxed_nn05a_20180426_000000.wav_segment_1345_marginal.wav.png,1
boxed_nn05a_20180531_000000.wav_segment_1346_nan.wav.png,1
boxed_nn05a_20180531_000000.wav_segment_1347_nan.wav.png,1
boxed_nn05a_20180531_000000.wav_segment_1348_nan.wav.png,1
boxed_nn05a_20180531_000000.wav_segment_1349_nan.wav.png,1
boxed_nn05a_20180531_000000.wav_segment_1350_nan.wav.png,1
boxed_nn05a_20180531_000000.wav_segment_1351_nan.wav.png,1
boxed_nn05a_20180531_000000.wav_segment_1352_nan.wav.png,1
boxed_nn05a_20180531_000000.wav_segment_1353_nan.wav.png,1
boxed_nn05a_20180531_000000.wav_segment_1354_nan.wav.png,1
boxed_nn05a_20180531_000000.wav_segment_1355_nan.wav.png,1
boxed_nn05a_20180531_000000.wav_segment_1356_nan.wav.png,1
boxed_nn05a_20180531_000000.wav_segment_1357_nan.wav.png,1
boxed_nn05a_20180531_000000.wav_segment_1358_marginal.wav.png,1
boxed_nn05a_20180531_000000.wav_segment_1359_nan.wav.png,1
boxed_nn05a_20180531_000000.wav_segment_1360_nan.wav.png,1
boxed_nn05a_20180531_000000.wav_segment_1361_marginal.wav.png,1
boxed_nn05a_20180531_000000.wav_segment_1362_nan.wav.png,1
boxed_nn05a_20180531_000000.wav_segment_1363_nan.wav.png,1
boxed_nn05a_20180606_000000.wav_segment_1364_nan.wav.png,1
boxed_nn05a_20180606_000000.wav_segment_1365_marginal.wav.png,1
boxed_nn05a_20181029_000000.wav_segment_216_nan.wav.png,1
